           1         1.2         1.2           0
           2         1.2         1.2           0
           3         1.2         1.2           0
           4         1.2         1.2           0
           5         1.2         1.2           0
           6         1.2         1.2           0
           7         1.2         1.2 5.63211e-09
           8         1.2         1.2 5.26836e-09
           9         1.2         1.2 4.96705e-09
          10         1.2         1.2 4.71216e-09
          11         1.2         1.2           0
          12         1.2         1.2           0
          13         1.2         1.2 4.13284e-09
          14         1.2         1.2  3.9825e-09
          15         1.2         1.2           0
          16         1.2         1.2           0
          17         1.2         1.2           0
          18         1.2         1.2 3.51224e-09
          19         1.2         1.2 3.41856e-09
          20         1.2         1.2   3.332e-09
          21         1.2         1.2  3.2517e-09
          22         1.2         1.2 3.17694e-09
          23         1.2         1.2 5.38167e-09
          24         1.2         1.2 6.08337e-09
          25         1.2         1.2 5.96046e-09
          26         1.2         1.2 6.53459e-09
          27         1.2         1.2 6.41244e-09
          28         1.2         1.2  6.8979e-09
          29         1.2         1.2 4.79272e-09
          30         1.2         1.2 4.71216e-09
          31         1.2         1.2  3.7849e-09
          32         1.2         1.2 3.72529e-09
          33         1.2         1.2 3.66841e-09
          34         1.2         1.2 2.55553e-09
          35         1.2         1.2 2.51876e-09
          36         1.2         1.2 2.48353e-09
          37         1.2         1.2 2.44974e-09
          38         1.2         1.2 3.41856e-09
          39         1.2         1.2  2.3861e-09
          40         1.2         1.2 2.35608e-09
          41         1.2         1.2 2.32717e-09
          42         1.2         1.2  3.9825e-09
          43         1.2         1.2 3.93592e-09
          44         1.2         1.2 3.89094e-09
          45         1.2         1.2 3.84746e-09
          46         1.2         1.2 3.80541e-09
          47         1.2         1.2 5.32411e-09
          48         1.2         1.2 5.26836e-09
          49         1.2         1.2 5.21432e-09
          50         1.2         1.2 4.71216e-09
