0.00505 0
0.02525 0.251234
0.06565 0.461889
0.14645 0.841291
0.08585 0.427098
0.22725 1.0112
0.3333 1.35387
0.04545 0.170924
0.32825 1.15472
0.1919 0.63646
0.22725 0.715025
0.38885 1.16655
0.93425 2.68343
1.05545 2.91262
0.93425 2.48437
0.5555 1.42711
0.93425 2.32392
0.81305 1.96205
0.1717 0.402672
1.84325 4.20751
0.21715 0.483128
0.40905 0.888146
0.5151 1.09269
2.14625 4.45281
1.8887 3.83597
1.15645 2.30131
3.4037 6.64175
2.28765 4.38052
1.11605 2.09856
2.04525 3.7789
1.11605 2.02741
0.44945 0.80319
1.4039 2.46933
0.06565 0.113709
3.7471 6.39401
0.36865 0.620009
2.3937 3.9695
3.54005 5.79063
2.10585 3.39902
4.75205 7.57123
4.37835 6.88808
4.32785 6.72509
3.3027 5.07063
1.7473 2.65125
0.7979 1.19685
1.15645 1.71529
3.4643 5.08223
4.57025 6.63298
3.5855 5.14928
6.61045 9.39616
10.4939 14.7662
3.03505 4.22862
1.5655 2.16008
13.0542 17.8415
1.5857 2.14705
2.9795 3.99742
9.1203 12.1264
3.6663 4.83179
0.81305 1.06224
1.39885 1.81202
0.70195 0.901671
1.15645 1.47326
2.7977 3.53527
20.3061 25.455
4.8581 6.04219
6.97405 8.60688
1.13625 1.39162
5.19645 6.31665
3.52995 4.25924
2.8583 3.42374
7.3023 8.68417
2.02505 2.39125
2.63105 3.08518
1.78265 2.07598
5.05505 5.84692
4.14605 4.76345
4.1511 4.73777
0.5757 0.652782
3.21685 3.62411
2.57045 2.87749
5.66105 6.29752
3.6562 4.04208
17.2963 19.0048
3.60065 3.93242
7.8881 8.56348
6.32765 6.8289
8.63045 9.2598
13.3522 14.2433
1.43925 1.52656
18.589 19.6056
7.4841 7.84939
10.2263 10.6663
2.7977 2.90218
5.0298 5.18952
5.5651 5.71119
5.86305 5.98521
11.2363 11.4105
5.6863 5.74462
2.6159 2.62921
13.9481 13.9481
