                 -86.3006,32.3777                 -82.9991,39.9613                 -96.6997,40.8081                 -73.7579,42.6528                 -81.6123,38.3362                 -121.494,38.5767                 -100.783,46.8209                 -119.766,39.1639                 -112.018,46.5857                 -92.1729,38.5792                 -84.2813,30.4381                 -81.0332,34.0003                 -76.4909,38.9788                 -97.5033,35.4922                 -84.3882,33.749                 -72.5805,44.2624                 -84.8754,38.1867                 -111.888,40.7775                 -69.7817,44.3072                 -112.097,33.4481                  -123.03,44.9385                 -84.5553,42.7336                 -104.985,39.7392                  -92.289,34.7466                 -100.346,44.367                  -134.42,58.3016                 -78.6391,35.7804                 -86.7842,36.1658                  -71.538,43.2069                  -71.415,41.8309                  -105.94,35.6822                 -93.1022,44.9551                 -89.3844,43.0747                 -77.4336,37.5389                 -72.6822,41.764                 -93.6037,41.5911                 -91.1874,30.4571                  -89.655,39.7984                 -122.905,47.0358                 -157.857,21.3074                 -75.5197,39.1573                 -71.0637,42.3582                 -86.1626,39.7686                  -104.82,41.1403                  -95.678,39.0482                 -76.8836,40.2644                 -74.7699,40.2206                 -97.7403,30.2747                   -116.2,43.6178                 -90.1821,32.3038
                 -86.3006,32.3777                 -84.5553,42.7336                 -78.6391,35.7804                 -97.7403,30.2747                  -105.94,35.6822                   -116.2,43.6178                 -100.346,44.367                  -71.538,43.2069                 -77.4336,37.5389                  -89.655,39.7984                 -71.0637,42.3582                 -84.8754,38.1867                 -93.6037,41.5911                 -86.7842,36.1658                 -121.494,38.5767                  -71.415,41.8309                 -74.7699,40.2206                 -97.5033,35.4922                 -89.3844,43.0747                 -82.9991,39.9613                  -92.289,34.7466                 -72.5805,44.2624                 -92.1729,38.5792                 -76.4909,38.9788                 -73.7579,42.6528                 -112.018,46.5857                 -75.5197,39.1573                 -96.6997,40.8081                 -84.3882,33.749                 -81.6123,38.3362                 -86.1626,39.7686                 -157.857,21.3074                 -91.1874,30.4571                 -90.1821,32.3038                 -104.985,39.7392                 -93.1022,44.9551                 -76.8836,40.2644                 -69.7817,44.3072                 -100.783,46.8209                 -122.905,47.0358                 -81.0332,34.0003                  -95.678,39.0482                 -72.6822,41.764                 -111.888,40.7775                 -112.097,33.4481                 -119.766,39.1639                  -104.82,41.1403                  -123.03,44.9385                  -134.42,58.3016                 -84.2813,30.4381
                 -86.3006,32.3777                 -84.2813,30.4381                  -123.03,44.9385                 -76.8836,40.2644                 -96.6997,40.8081                  -71.415,41.8309                 -72.6822,41.764                 -81.0332,34.0003                 -77.4336,37.5389                 -84.3882,33.749                 -86.7842,36.1658                 -90.1821,32.3038                  -89.655,39.7984                 -119.766,39.1639                 -112.018,46.5857                 -73.7579,42.6528                 -84.5553,42.7336                 -74.7699,40.2206                 -112.097,33.4481                 -104.985,39.7392                  -71.538,43.2069                 -76.4909,38.9788                 -69.7817,44.3072                 -72.5805,44.2624                 -92.1729,38.5792                 -121.494,38.5767                 -111.888,40.7775                  -104.82,41.1403                 -89.3844,43.0747                 -97.5033,35.4922                 -97.7403,30.2747                 -93.1022,44.9551                 -84.8754,38.1867                   -116.2,43.6178                 -157.857,21.3074                 -86.1626,39.7686                 -100.346,44.367                 -100.783,46.8209                  -95.678,39.0482                 -93.6037,41.5911                  -134.42,58.3016                 -82.9991,39.9613                 -75.5197,39.1573                 -78.6391,35.7804                 -91.1874,30.4571                  -105.94,35.6822                 -81.6123,38.3362                 -122.905,47.0358                 -71.0637,42.3582                  -92.289,34.7466
                 -86.3006,32.3777                 -84.2813,30.4381                 -93.1022,44.9551                 -86.7842,36.1658                 -96.6997,40.8081                  -71.415,41.8309                 -72.6822,41.764                 -81.0332,34.0003                 -77.4336,37.5389                  -92.289,34.7466                 -76.8836,40.2644                 -90.1821,32.3038                  -89.655,39.7984                 -119.766,39.1639                  -123.03,44.9385                 -73.7579,42.6528                 -84.5553,42.7336                 -74.7699,40.2206                 -112.097,33.4481                 -104.985,39.7392                  -71.538,43.2069                 -76.4909,38.9788                 -69.7817,44.3072                 -72.5805,44.2624                   -116.2,43.6178                 -121.494,38.5767                 -111.888,40.7775                  -104.82,41.1403                  -105.94,35.6822                 -84.3882,33.749                 -97.7403,30.2747                 -112.018,46.5857                 -84.8754,38.1867                 -92.1729,38.5792                 -86.1626,39.7686                 -157.857,21.3074                 -100.346,44.367                  -95.678,39.0482                 -100.783,46.8209                 -93.6037,41.5911                  -134.42,58.3016                 -82.9991,39.9613                 -75.5197,39.1573                 -78.6391,35.7804                 -91.1874,30.4571                 -89.3844,43.0747                 -81.6123,38.3362                 -122.905,47.0358                 -71.0637,42.3582                 -97.5033,35.4922
                 -86.3006,32.3777                 -82.9991,39.9613                 -96.6997,40.8081                 -73.7579,42.6528                 -81.6123,38.3362                 -121.494,38.5767                 -100.783,46.8209                 -119.766,39.1639                 -69.7817,44.3072                 -92.1729,38.5792                 -84.2813,30.4381                 -81.0332,34.0003                 -76.4909,38.9788                  -105.94,35.6822                 -157.857,21.3074                 -72.5805,44.2624                 -84.8754,38.1867                 -111.888,40.7775                 -112.018,46.5857                 -112.097,33.4481                  -123.03,44.9385                 -84.5553,42.7336                 -91.1874,30.4571                 -122.905,47.0358                 -100.346,44.367                 -90.1821,32.3038                 -78.6391,35.7804                 -86.7842,36.1658                 -75.5197,39.1573                  -71.415,41.8309                 -97.5033,35.4922                 -93.1022,44.9551                 -89.3844,43.0747                 -77.4336,37.5389                 -72.6822,41.764                 -93.6037,41.5911                 -104.985,39.7392                  -89.655,39.7984                  -92.289,34.7466                 -84.3882,33.749                  -71.538,43.2069                 -71.0637,42.3582                 -86.1626,39.7686                  -104.82,41.1403                  -134.42,58.3016                 -76.8836,40.2644                 -74.7699,40.2206                 -97.7403,30.2747                   -116.2,43.6178                  -95.678,39.0482
                 -86.3006,32.3777                 -82.9991,39.9613                 -96.6997,40.8081                 -73.7579,42.6528                 -81.6123,38.3362                 -121.494,38.5767                 -100.783,46.8209                 -119.766,39.1639                 -69.7817,44.3072                 -92.1729,38.5792                 -84.2813,30.4381                 -81.0332,34.0003                 -76.4909,38.9788                  -105.94,35.6822                 -157.857,21.3074                 -72.5805,44.2624                 -84.8754,38.1867                 -111.888,40.7775                 -112.018,46.5857                 -112.097,33.4481                  -123.03,44.9385                 -84.5553,42.7336                 -91.1874,30.4571                 -122.905,47.0358                 -100.346,44.367                 -90.1821,32.3038                 -78.6391,35.7804                 -86.7842,36.1658                  -71.538,43.2069                  -71.415,41.8309                 -97.5033,35.4922                 -93.1022,44.9551                 -89.3844,43.0747                 -77.4336,37.5389                 -72.6822,41.764                 -93.6037,41.5911                 -104.985,39.7392                  -89.655,39.7984                  -92.289,34.7466                 -84.3882,33.749                 -75.5197,39.1573                 -71.0637,42.3582                 -86.1626,39.7686                  -104.82,41.1403                  -134.42,58.3016                 -76.8836,40.2644                 -74.7699,40.2206                 -97.7403,30.2747                   -116.2,43.6178                  -95.678,39.0482
                 -86.3006,32.3777                 -76.4909,38.9788                 -92.1729,38.5792                 -81.6123,38.3362                 -75.5197,39.1573                 -84.3882,33.749                 -77.4336,37.5389                 -104.985,39.7392                 -93.1022,44.9551                 -111.888,40.7775                  -123.03,44.9385                 -86.7842,36.1658                 -86.1626,39.7686                 -112.097,33.4481                  -89.655,39.7984                 -97.5033,35.4922                 -97.7403,30.2747                   -116.2,43.6178                 -91.1874,30.4571                 -157.857,21.3074                  -95.678,39.0482                 -72.5805,44.2624                 -84.8754,38.1867                 -73.7579,42.6528                 -96.6997,40.8081                 -84.2813,30.4381                 -72.6822,41.764                 -81.0332,34.0003                 -100.783,46.8209                 -93.6037,41.5911                  -104.82,41.1403                 -76.8836,40.2644                 -121.494,38.5767                 -100.346,44.367                 -84.5553,42.7336                  -71.538,43.2069                 -78.6391,35.7804                 -74.7699,40.2206                  -134.42,58.3016                 -119.766,39.1639                 -71.0637,42.3582                 -82.9991,39.9613                  -71.415,41.8309                  -92.289,34.7466                 -69.7817,44.3072                 -89.3844,43.0747                 -90.1821,32.3038                 -122.905,47.0358                  -105.94,35.6822                 -112.018,46.5857
                 -86.3006,32.3777                 -77.4336,37.5389                 -96.6997,40.8081                 -73.7579,42.6528                 -112.018,46.5857                 -111.888,40.7775                 -84.8754,38.1867                 -72.5805,44.2624                 -157.857,21.3074                  -105.94,35.6822                 -76.4909,38.9788                 -81.0332,34.0003                 -84.2813,30.4381                 -92.1729,38.5792                 -69.7817,44.3072                 -119.766,39.1639                 -100.783,46.8209                 -121.494,38.5767                 -81.6123,38.3362                  -71.415,41.8309                 -75.5197,39.1573                 -86.7842,36.1658                 -78.6391,35.7804                 -90.1821,32.3038                 -100.346,44.367                 -122.905,47.0358                   -116.2,43.6178                 -97.7403,30.2747                 -74.7699,40.2206                 -76.8836,40.2644                  -134.42,58.3016                  -104.82,41.1403                 -86.1626,39.7686                 -71.0637,42.3582                  -71.538,43.2069                 -84.3882,33.749                  -92.289,34.7466                 -89.3844,43.0747                 -104.985,39.7392                 -97.5033,35.4922                 -72.6822,41.764                 -82.9991,39.9613                  -89.655,39.7984                 -93.1022,44.9551                 -93.6037,41.5911                 -112.097,33.4481                  -123.03,44.9385                 -84.5553,42.7336                 -91.1874,30.4571                  -95.678,39.0482
                 -86.3006,32.3777                  -71.415,41.8309                 -112.097,33.4481                  -92.289,34.7466                 -75.5197,39.1573                 -84.3882,33.749                 -77.4336,37.5389                 -104.985,39.7392                 -93.1022,44.9551                 -111.888,40.7775                 -100.783,46.8209                 -86.7842,36.1658                 -86.1626,39.7686                 -92.1729,38.5792                  -89.655,39.7984                 -97.5033,35.4922                 -90.1821,32.3038                 -81.6123,38.3362                 -76.4909,38.9788                 -119.766,39.1639                 -71.0637,42.3582                 -82.9991,39.9613                  -134.42,58.3016                 -74.7699,40.2206                 -78.6391,35.7804                 -72.5805,44.2624                 -84.5553,42.7336                 -100.346,44.367                 -121.494,38.5767                 -96.6997,40.8081                  -104.82,41.1403                  -105.94,35.6822                  -123.03,44.9385                 -81.0332,34.0003                 -72.6822,41.764                 -84.2813,30.4381                 -76.8836,40.2644                 -73.7579,42.6528                 -84.8754,38.1867                  -71.538,43.2069                  -95.678,39.0482                 -97.7403,30.2747                 -91.1874,30.4571                   -116.2,43.6178                 -69.7817,44.3072                 -89.3844,43.0747                 -157.857,21.3074                 -122.905,47.0358                 -93.6037,41.5911                 -112.018,46.5857
                 -86.3006,32.3777                 -84.2813,30.4381                 -69.7817,44.3072                 -104.985,39.7392                 -96.6997,40.8081                 -81.6123,38.3362                 -91.1874,30.4571                 -81.0332,34.0003                 -77.4336,37.5389                 -100.783,46.8209                 -86.1626,39.7686                 -90.1821,32.3038                  -89.655,39.7984                 -119.766,39.1639                 -74.7699,40.2206                 -73.7579,42.6528                  -123.03,44.9385                 -84.8754,38.1867                 -122.905,47.0358                 -86.7842,36.1658                  -71.538,43.2069                 -76.4909,38.9788                  -104.82,41.1403                 -112.097,33.4481                   -116.2,43.6178                 -121.494,38.5767                 -111.888,40.7775                  -92.289,34.7466                  -105.94,35.6822                 -84.3882,33.749                 -71.0637,42.3582                 -112.018,46.5857                  -134.42,58.3016                 -92.1729,38.5792                 -76.8836,40.2644                  -71.415,41.8309                 -100.346,44.367                 -72.5805,44.2624                 -93.1022,44.9551                 -157.857,21.3074                 -93.6037,41.5911                 -82.9991,39.9613                 -75.5197,39.1573                 -78.6391,35.7804                 -72.6822,41.764                 -89.3844,43.0747                 -84.5553,42.7336                 -97.7403,30.2747                 -97.5033,35.4922                  -95.678,39.0482
                 -86.3006,32.3777                 -89.3844,43.0747                 -78.6391,35.7804                 -97.7403,30.2747                 -76.4909,38.9788                 -93.6037,41.5911                 -100.783,46.8209                  -71.538,43.2069                 -77.4336,37.5389                 -84.8754,38.1867                 -92.1729,38.5792                  -134.42,58.3016                 -122.905,47.0358                 -86.7842,36.1658                 -121.494,38.5767                  -71.415,41.8309                 -74.7699,40.2206                 -112.018,46.5857                   -116.2,43.6178                 -84.5553,42.7336                 -119.766,39.1639                 -104.985,39.7392                 -86.1626,39.7686                 -81.6123,38.3362                 -72.6822,41.764                 -100.346,44.367                  -123.03,44.9385                 -82.9991,39.9613                 -73.7579,42.6528                  -105.94,35.6822                 -157.857,21.3074                 -76.8836,40.2644                  -92.289,34.7466                 -97.5033,35.4922                 -90.1821,32.3038                 -93.1022,44.9551                 -72.5805,44.2624                 -69.7817,44.3072                 -96.6997,40.8081                 -84.3882,33.749                 -81.0332,34.0003                  -95.678,39.0482                  -104.82,41.1403                 -111.888,40.7775                 -112.097,33.4481                  -89.655,39.7984                 -71.0637,42.3582                 -75.5197,39.1573                 -91.1874,30.4571                 -84.2813,30.4381
                 -86.3006,32.3777                 -84.2813,30.4381                 -93.1022,44.9551                 -104.985,39.7392                 -96.6997,40.8081                 -84.5553,42.7336                 -72.6822,41.764                 -81.0332,34.0003                 -77.4336,37.5389                 -92.1729,38.5792                 -86.1626,39.7686                  -71.415,41.8309                 -100.346,44.367                 -97.5033,35.4922                 -100.783,46.8209                 -84.8754,38.1867                  -134.42,58.3016                 -82.9991,39.9613                 -75.5197,39.1573                 -78.6391,35.7804                 -91.1874,30.4571                 -76.4909,38.9788                 -69.7817,44.3072                 -72.5805,44.2624                   -116.2,43.6178                 -121.494,38.5767                 -111.888,40.7775                  -92.289,34.7466                  -105.94,35.6822                 -84.3882,33.749                 -71.0637,42.3582                 -112.018,46.5857                 -93.6037,41.5911                  -104.82,41.1403                 -76.8836,40.2644                 -90.1821,32.3038                  -89.655,39.7984                 -119.766,39.1639                 -74.7699,40.2206                 -73.7579,42.6528                 -157.857,21.3074                  -123.03,44.9385                 -97.7403,30.2747                  -71.538,43.2069                 -86.7842,36.1658                 -89.3844,43.0747                 -81.6123,38.3362                 -122.905,47.0358                 -112.097,33.4481                  -95.678,39.0482
                 -86.3006,32.3777                 -89.3844,43.0747                  -71.538,43.2069                 -75.5197,39.1573                 -76.8836,40.2644                 -121.494,38.5767                 -81.6123,38.3362                 -92.1729,38.5792                 -93.1022,44.9551                 -76.4909,38.9788                 -97.5033,35.4922                 -84.8754,38.1867                 -77.4336,37.5389                   -116.2,43.6178                 -157.857,21.3074                 -122.905,47.0358                 -84.5553,42.7336                  -134.42,58.3016                 -112.018,46.5857                 -82.9991,39.9613                 -97.7403,30.2747                 -72.5805,44.2624                 -91.1874,30.4571                 -78.6391,35.7804                 -73.7579,42.6528                 -90.1821,32.3038                 -93.6037,41.5911                 -112.097,33.4481                 -100.346,44.367                  -71.415,41.8309                 -86.7842,36.1658                 -69.7817,44.3072                  -89.655,39.7984                 -119.766,39.1639                 -72.6822,41.764                  -104.82,41.1403                 -104.985,39.7392                 -96.6997,40.8081                  -92.289,34.7466                 -84.3882,33.749                  -123.03,44.9385                 -71.0637,42.3582                 -86.1626,39.7686                 -111.888,40.7775                 -84.2813,30.4381                 -81.0332,34.0003                 -74.7699,40.2206                 -100.783,46.8209                  -105.94,35.6822                  -95.678,39.0482
                 -86.3006,32.3777                 -72.5805,44.2624                 -82.9991,39.9613                 -84.5553,42.7336                 -84.3882,33.749                 -78.6391,35.7804                 -81.6123,38.3362                 -89.3844,43.0747                 -97.7403,30.2747                 -77.4336,37.5389                 -112.097,33.4481                  -134.42,58.3016                 -76.4909,38.9788                 -81.0332,34.0003                 -104.985,39.7392                 -84.2813,30.4381                 -93.6037,41.5911                  -104.82,41.1403                 -75.5197,39.1573                 -74.7699,40.2206                  -71.415,41.8309                   -116.2,43.6178                 -112.018,46.5857                 -76.8836,40.2644                 -122.905,47.0358                 -121.494,38.5767                 -111.888,40.7775                  -92.289,34.7466                  -123.03,44.9385                 -86.7842,36.1658                 -96.6997,40.8081                 -86.1626,39.7686                 -100.346,44.367                 -100.783,46.8209                  -71.538,43.2069                 -91.1874,30.4571                 -93.1022,44.9551                 -92.1729,38.5792                 -71.0637,42.3582                  -105.94,35.6822                 -157.857,21.3074                  -89.655,39.7984                  -95.678,39.0482                 -73.7579,42.6528                 -119.766,39.1639                 -72.6822,41.764                 -69.7817,44.3072                 -97.5033,35.4922                 -84.8754,38.1867                 -90.1821,32.3038
                 -86.3006,32.3777                 -72.6822,41.764                 -82.9991,39.9613                 -84.5553,42.7336                 -84.3882,33.749                 -78.6391,35.7804                 -81.6123,38.3362                 -89.3844,43.0747                 -97.7403,30.2747                 -77.4336,37.5389                  -89.655,39.7984                  -95.678,39.0482                 -73.7579,42.6528                 -119.766,39.1639                 -72.5805,44.2624                 -84.2813,30.4381                 -93.6037,41.5911                  -104.82,41.1403                 -75.5197,39.1573                 -74.7699,40.2206                  -71.415,41.8309                   -116.2,43.6178                 -112.018,46.5857                 -76.8836,40.2644                 -122.905,47.0358                 -121.494,38.5767                 -111.888,40.7775                  -92.289,34.7466                  -123.03,44.9385                 -86.7842,36.1658                 -96.6997,40.8081                 -86.1626,39.7686                 -100.346,44.367                 -100.783,46.8209                  -71.538,43.2069                 -91.1874,30.4571                 -93.1022,44.9551                 -92.1729,38.5792                 -71.0637,42.3582                  -105.94,35.6822                 -157.857,21.3074                 -112.097,33.4481                  -134.42,58.3016                 -76.4909,38.9788                 -81.0332,34.0003                 -104.985,39.7392                 -69.7817,44.3072                 -97.5033,35.4922                 -84.8754,38.1867                 -90.1821,32.3038
                 -86.3006,32.3777                  -95.678,39.0482                  -71.415,41.8309                 -122.905,47.0358                 -69.7817,44.3072                  -134.42,58.3016                 -111.888,40.7775                 -72.5805,44.2624                 -84.5553,42.7336                 -71.0637,42.3582                 -92.1729,38.5792                 -91.1874,30.4571                 -73.7579,42.6528                 -76.8836,40.2644                 -78.6391,35.7804                 -104.985,39.7392                 -112.018,46.5857                  -104.82,41.1403                 -97.7403,30.2747                 -112.097,33.4481                 -82.9991,39.9613                 -75.5197,39.1573                  -105.94,35.6822                 -97.5033,35.4922                  -71.538,43.2069                 -93.6037,41.5911                 -89.3844,43.0747                 -84.3882,33.749                  -89.655,39.7984                 -100.346,44.367                 -84.2813,30.4381                 -74.7699,40.2206                 -81.6123,38.3362                 -119.766,39.1639                 -121.494,38.5767                  -123.03,44.9385                   -116.2,43.6178                 -77.4336,37.5389                 -76.4909,38.9788                 -96.6997,40.8081                 -90.1821,32.3038                 -100.783,46.8209                 -157.857,21.3074                 -93.1022,44.9551                 -81.0332,34.0003                 -84.8754,38.1867                  -92.289,34.7466                 -86.7842,36.1658                 -86.1626,39.7686                 -72.6822,41.764
                 -86.3006,32.3777                 -84.2813,30.4381                 -93.1022,44.9551                 -76.8836,40.2644                 -84.3882,33.749                 -72.6822,41.764                  -71.415,41.8309                 -96.6997,40.8081                 -89.3844,43.0747                  -104.82,41.1403                 -111.888,40.7775                 -121.494,38.5767                   -116.2,43.6178                 -72.5805,44.2624                 -69.7817,44.3072                 -76.4909,38.9788                  -71.538,43.2069                 -104.985,39.7392                 -78.6391,35.7804                 -75.5197,39.1573                 -82.9991,39.9613                  -134.42,58.3016                 -93.6037,41.5911                  -95.678,39.0482                 -100.783,46.8209                 -100.346,44.367                 -157.857,21.3074                 -86.1626,39.7686                 -92.1729,38.5792                 -84.8754,38.1867                 -112.018,46.5857                 -97.7403,30.2747                 -81.0332,34.0003                 -77.4336,37.5389                 -97.5033,35.4922                 -86.7842,36.1658                 -90.1821,32.3038                  -89.655,39.7984                 -119.766,39.1639                  -123.03,44.9385                 -73.7579,42.6528                 -84.5553,42.7336                 -74.7699,40.2206                 -112.097,33.4481                 -91.1874,30.4571                  -105.94,35.6822                 -81.6123,38.3362                 -122.905,47.0358                 -71.0637,42.3582                  -92.289,34.7466
                 -86.3006,32.3777                 -89.3844,43.0747                  -71.538,43.2069                 -75.5197,39.1573                 -76.8836,40.2644                 -100.346,44.367                 -112.097,33.4481                 -93.6037,41.5911                 -90.1821,32.3038                 -73.7579,42.6528                 -97.5033,35.4922                 -91.1874,30.4571                 -72.5805,44.2624                 -71.0637,42.3582                 -82.9991,39.9613                 -112.018,46.5857                  -134.42,58.3016                 -84.5553,42.7336                 -122.905,47.0358                 -157.857,21.3074                   -116.2,43.6178                 -77.4336,37.5389                 -84.8754,38.1867                 -78.6391,35.7804                 -76.4909,38.9788                 -93.1022,44.9551                 -74.7699,40.2206                 -81.6123,38.3362                 -121.494,38.5767                  -71.415,41.8309                  -123.03,44.9385                 -69.7817,44.3072                  -89.655,39.7984                 -119.766,39.1639                 -72.6822,41.764                  -104.82,41.1403                 -104.985,39.7392                 -96.6997,40.8081                  -92.289,34.7466                 -84.3882,33.749                 -86.7842,36.1658                  -105.94,35.6822                 -86.1626,39.7686                 -111.888,40.7775                 -84.2813,30.4381                 -81.0332,34.0003                 -100.783,46.8209                 -92.1729,38.5792                 -97.7403,30.2747                  -95.678,39.0482
                 -86.3006,32.3777                 -84.3882,33.749                 -74.7699,40.2206                 -93.6037,41.5911                 -84.5553,42.7336                  -71.538,43.2069                 -78.6391,35.7804                 -72.5805,44.2624                 -111.888,40.7775                 -97.7403,30.2747                  -134.42,58.3016                 -69.7817,44.3072                 -72.6822,41.764                 -81.0332,34.0003                 -96.6997,40.8081                  -123.03,44.9385                  -71.415,41.8309                  -104.82,41.1403                 -82.9991,39.9613                 -104.985,39.7392                 -86.1626,39.7686                 -84.2813,30.4381                 -77.4336,37.5389                 -73.7579,42.6528                 -112.097,33.4481                 -122.905,47.0358                 -112.018,46.5857                 -121.494,38.5767                 -90.1821,32.3038                 -75.5197,39.1573                 -89.3844,43.0747                 -92.1729,38.5792                 -76.8836,40.2644                 -81.6123,38.3362                 -100.783,46.8209                   -116.2,43.6178                 -76.4909,38.9788                  -95.678,39.0482                 -93.1022,44.9551                  -105.94,35.6822                  -89.655,39.7984                 -97.5033,35.4922                 -119.766,39.1639                 -100.346,44.367                  -92.289,34.7466                 -157.857,21.3074                 -84.8754,38.1867                 -91.1874,30.4571                 -71.0637,42.3582                 -86.7842,36.1658
                 -86.3006,32.3777                 -72.5805,44.2624                 -82.9991,39.9613                 -84.5553,42.7336                 -84.3882,33.749                  -71.415,41.8309                 -74.7699,40.2206                 -75.5197,39.1573                 -84.2813,30.4381                 -93.6037,41.5911                  -104.82,41.1403                 -72.6822,41.764                 -119.766,39.1639                 -73.7579,42.6528                  -95.678,39.0482                  -89.655,39.7984                 -77.4336,37.5389                 -97.7403,30.2747                 -89.3844,43.0747                 -81.6123,38.3362                 -78.6391,35.7804                   -116.2,43.6178                 -112.018,46.5857                 -76.8836,40.2644                 -122.905,47.0358                 -121.494,38.5767                 -111.888,40.7775                  -92.289,34.7466                  -123.03,44.9385                 -86.7842,36.1658                 -96.6997,40.8081                 -86.1626,39.7686                 -100.346,44.367                 -100.783,46.8209                  -71.538,43.2069                 -91.1874,30.4571                 -93.1022,44.9551                 -92.1729,38.5792                 -71.0637,42.3582                  -105.94,35.6822                 -157.857,21.3074                 -112.097,33.4481                  -134.42,58.3016                 -76.4909,38.9788                 -81.0332,34.0003                 -104.985,39.7392                 -69.7817,44.3072                 -97.5033,35.4922                 -84.8754,38.1867                 -90.1821,32.3038
                 -86.3006,32.3777                 -84.2813,30.4381                 -77.4336,37.5389                 -73.7579,42.6528                 -112.097,33.4481                 -122.905,47.0358                 -112.018,46.5857                 -121.494,38.5767                 -90.1821,32.3038                 -75.5197,39.1573                 -96.6997,40.8081                 -92.1729,38.5792                 -76.8836,40.2644                 -81.6123,38.3362                 -100.783,46.8209                  -95.678,39.0482                 -76.4909,38.9788                   -116.2,43.6178                 -93.1022,44.9551                  -105.94,35.6822                 -84.3882,33.749                 -74.7699,40.2206                 -93.6037,41.5911                 -84.5553,42.7336                  -71.538,43.2069                 -78.6391,35.7804                 -72.5805,44.2624                 -111.888,40.7775                 -97.7403,30.2747                  -134.42,58.3016                 -69.7817,44.3072                 -72.6822,41.764                 -81.0332,34.0003                 -89.3844,43.0747                  -89.655,39.7984                 -97.5033,35.4922                 -119.766,39.1639                 -100.346,44.367                  -92.289,34.7466                 -86.1626,39.7686                  -104.82,41.1403                 -91.1874,30.4571                 -71.0637,42.3582                 -86.7842,36.1658                  -123.03,44.9385                  -71.415,41.8309                 -84.8754,38.1867                 -82.9991,39.9613                 -104.985,39.7392                 -157.857,21.3074
                 -86.3006,32.3777                  -89.655,39.7984                 -74.7699,40.2206                 -84.5553,42.7336                 -96.6997,40.8081                 -92.1729,38.5792                 -76.8836,40.2644                 -89.3844,43.0747                 -100.783,46.8209                  -95.678,39.0482                 -76.4909,38.9788                   -116.2,43.6178                 -93.1022,44.9551                  -104.82,41.1403                 -90.1821,32.3038                 -97.5033,35.4922                 -119.766,39.1639                  -134.42,58.3016                  -92.289,34.7466                 -72.5805,44.2624                 -93.6037,41.5911                  -71.538,43.2069                 -71.0637,42.3582                 -73.7579,42.6528                 -112.097,33.4481                 -122.905,47.0358                 -121.494,38.5767                 -91.1874,30.4571                 -157.857,21.3074                 -75.5197,39.1573                  -105.94,35.6822                 -97.7403,30.2747                 -78.6391,35.7804                 -82.9991,39.9613                 -111.888,40.7775                 -86.1626,39.7686                 -100.346,44.367                 -69.7817,44.3072                 -72.6822,41.764                 -81.0332,34.0003                  -123.03,44.9385                 -112.018,46.5857                  -71.415,41.8309                 -84.8754,38.1867                 -84.3882,33.749                 -104.985,39.7392                 -77.4336,37.5389                 -84.2813,30.4381                 -81.6123,38.3362                 -86.7842,36.1658
                 -86.3006,32.3777                 -84.2813,30.4381                 -69.7817,44.3072                 -104.985,39.7392                 -96.6997,40.8081                 -81.6123,38.3362                 -91.1874,30.4571                 -81.0332,34.0003                 -77.4336,37.5389                  -104.82,41.1403                 -86.1626,39.7686                 -90.1821,32.3038                  -89.655,39.7984                 -119.766,39.1639                 -74.7699,40.2206                 -73.7579,42.6528                  -123.03,44.9385                 -84.8754,38.1867                 -122.905,47.0358                 -86.7842,36.1658                  -71.538,43.2069                 -76.4909,38.9788                 -100.783,46.8209                 -112.097,33.4481                   -116.2,43.6178                 -121.494,38.5767                 -111.888,40.7775                  -92.289,34.7466                  -105.94,35.6822                 -84.3882,33.749                 -71.0637,42.3582                 -112.018,46.5857                  -134.42,58.3016                 -92.1729,38.5792                 -76.8836,40.2644                  -71.415,41.8309                 -100.346,44.367                 -72.5805,44.2624                 -93.1022,44.9551                 -157.857,21.3074                 -93.6037,41.5911                 -82.9991,39.9613                 -75.5197,39.1573                 -78.6391,35.7804                 -72.6822,41.764                 -89.3844,43.0747                 -84.5553,42.7336                 -97.7403,30.2747                 -97.5033,35.4922                  -95.678,39.0482
                 -86.3006,32.3777                  -95.678,39.0482                 -76.8836,40.2644                 -122.905,47.0358                 -69.7817,44.3072                 -84.8754,38.1867                 -81.0332,34.0003                 -93.1022,44.9551                 -157.857,21.3074                 -100.783,46.8209                 -73.7579,42.6528                 -96.6997,40.8081                 -76.4909,38.9788                 -77.4336,37.5389                   -116.2,43.6178                  -123.03,44.9385                 -121.494,38.5767                 -119.766,39.1639                 -81.6123,38.3362                 -74.7699,40.2206                 -84.2813,30.4381                 -100.346,44.367                  -89.655,39.7984                 -84.3882,33.749                 -89.3844,43.0747                 -93.6037,41.5911                  -71.538,43.2069                 -97.5033,35.4922                  -105.94,35.6822                 -75.5197,39.1573                 -82.9991,39.9613                 -112.097,33.4481                 -97.7403,30.2747                  -104.82,41.1403                 -112.018,46.5857                 -104.985,39.7392                 -78.6391,35.7804                  -71.415,41.8309                 -90.1821,32.3038                 -91.1874,30.4571                 -92.1729,38.5792                 -71.0637,42.3582                 -84.5553,42.7336                 -72.5805,44.2624                 -111.888,40.7775                  -134.42,58.3016                  -92.289,34.7466                 -86.7842,36.1658                 -86.1626,39.7686                 -72.6822,41.764
