0.997777 0
0.995593 0.00218437
0.994664 0.00156638
0.995815 0.00159762
0.996411 0.00137362
0.997895 0.00186011
0.997933 0.00157254
0.998376 0.00143201
0.998518 0.00127085
0.998566 0.00113771
0.999106 0.00116199
0.998848 0.00109162
0.998929 0.00100741
0.998761 0.000947595
0.998804 0.000883176
0.999044 0.000860269
0.998819 0.000838705
0.998671 0.00080449
0.998618 0.000762799
0.998704 0.000728758
0.998455 0.000736739
0.998422 0.000703239
0.998578 0.000689939
0.998401 0.000683991
0.998336 0.000659253
0.99858 0.000678991
0.998534 0.000655014
0.998792 0.000681863
0.999021 0.000696866
0.999181 0.000691934
0.999294 0.000678639
0.99924 0.00065932
0.999405 0.000660151
0.999444 0.000641636
0.999312 0.000636854
0.999296 0.000619129
0.99948 0.000629558
0.999685 0.000646386
0.999687 0.000629596
0.999683 0.000613665
0.9999 0.000636504
1.00001 0.0006304
1.00012 0.000625917
0.999954 0.000633798
1.00003 0.000624632
0.999941 0.000617929
0.999953 0.000604767
0.999928 0.000592595
0.999952 0.000580901
0.999924 0.000569889
1.00005 0.000572406
1.00008 0.000561927
1.00007 0.000551306
1.00004 0.000541449
1.00033 0.00060574
1.00022 0.000604895
1.00017 0.000596365
1.00022 0.000588134
1.00013 0.000586376
1.00021 0.000582395
1.00014 0.000576795
1.00027 0.000582377
1.00034 0.000576668
1.00029 0.000569514
1.00032 0.000561465
1.00032 0.000552896
1.00035 0.000545603
1.00035 0.000537529
1.00039 0.000531163
1.00045 0.000526468
1.00042 0.000519456
1.00036 0.000516783
1.00022 0.000527191
1.0002 0.000520385
1.00022 0.000513854
1.00016 0.00051127
1.0001 0.000507738
1.00014 0.000502498
1.00014 0.0004961
1.00018 0.000491869
0.999981 0.000526208
0.999986 0.000519776
0.999973 0.000513635
1.00001 0.000509144
0.99993 0.000510141
1.00004 0.000516861
0.999948 0.000519753
0.999916 0.00051483
0.999927 0.000509142
0.999933 0.000503485
1.00001 0.000503637
1.00005 0.000500172
0.999983 0.000499724
0.999964 0.00049477
0.99993 0.000490719
0.999897 0.000486688
0.999919 0.000482178
0.999958 0.000478777
0.999899 0.000477593
0.999889 0.000472891
