1 0
1.41692 0.0504426
1.72974 0.0479428
1.99913 0.0457287
2.23741 0.0399361
2.44921 0.036211
2.65008 0.0371864
2.8388 0.0374054
2.99886 0.0397142
3.15538 0.0391201
3.31307 0.0394375
3.46876 0.0405494
3.60503 0.0423891
3.72861 0.0423123
3.84966 0.0406618
3.97521 0.0395633
4.10699 0.0389269
4.2347 0.0391854
4.34492 0.0407361
4.45608 0.0428706
4.56668 0.0435063
4.67993 0.0438026
4.79499 0.0430002
4.89509 0.0439698
4.99425 0.0424549
5.09195 0.042922
5.18742 0.0422089
5.28759 0.0432226
5.38207 0.0417814
5.45663 0.0409344
5.54923 0.0409076
5.63768 0.042884
5.72381 0.0441483
5.81448 0.0431939
5.90298 0.0430568
5.98201 0.0429561
6.06184 0.0415163
6.14295 0.0407068
6.22037 0.0408405
6.31132 0.0394456
6.39446 0.038511
6.47018 0.0398578
6.55669 0.038492
6.62454 0.037555
6.69987 0.0374646
6.77234 0.0375412
6.85697 0.0375349
6.93735 0.0388239
7.00835 0.0386364
7.06926 0.038548
7.14272 0.0395787
7.2117 0.0387497
7.27617 0.0390754
7.34661 0.0396813
7.41381 0.0387039
7.49261 0.0379622
7.56128 0.0383085
7.62588 0.0380628
7.68717 0.0382861
7.75526 0.0368609
7.81832 0.0376583
7.8853 0.0392126
7.94349 0.0403549
8.00635 0.0405675
8.07004 0.03982
8.13374 0.0392911
8.18912 0.0392909
8.25289 0.0396193
8.31394 0.0388896
8.36582 0.0394535
8.41874 0.0406823
8.46928 0.0406919
8.53578 0.039905
8.59267 0.0397768
8.64792 0.0399081
8.71162 0.0393728
8.7706 0.039791
8.82229 0.0391731
8.87376 0.0375978
8.93157 0.0378832
8.9922 0.038552
9.05049 0.0383918
9.096 0.038752
9.15112 0.0392025
9.21184 0.0393896
9.26192 0.039226
9.31162 0.0388897
9.35766 0.0394637
9.41945 0.0388044
9.46972 0.0384609
9.51896 0.038344
9.5734 0.0381962
9.63173 0.0383369
9.68688 0.0382774
9.73336 0.0378992
9.78979 0.0387049
9.84419 0.0392301
9.90274 0.0389758
9.95474 0.0396016
10.0089 0.0391484
