           1     1.24904     1.24904           0
           2     1.25706     1.25305  0.00283523
           3     1.24867     1.25159  0.00223389
           4     1.25372     1.25212  0.00173762
           5     1.24127     1.24995  0.00238723
           6     1.23823       1.248  0.00267138
           7     1.24457     1.24751  0.00233427
           8     1.25084     1.24793  0.00207932
           9     1.25524     1.24874   0.0020008
          10     1.24422     1.24829  0.00185113
          11     1.27352     1.25058  0.00275955
          12     1.26221     1.25155  0.00269436
          13     1.23651     1.25039  0.00272403
          14     1.25986     1.25107  0.00261204
          15     1.25848     1.25156  0.00248414
          16     1.24739      1.2513  0.00234255
          17     1.26421     1.25206  0.00232454
          18     1.23721     1.25124  0.00233718
          19     1.25377     1.25137  0.00221799
          20     1.26274     1.25194  0.00217879
          21     1.23717     1.25124  0.00218552
          22     1.26315     1.25178  0.00215226
          23     1.24254     1.25138  0.00209584
          24     1.26634       1.252  0.00209924
          25     1.25949      1.2523  0.00203656
          26     1.25978     1.25259  0.00197844
          27     1.25456     1.25266  0.00190651
          28     1.25485     1.25274  0.00184002
          29     1.26259     1.25308  0.00180769
          30     1.24753     1.25289  0.00175686
